entity_id,name,name_norm,master_id,n_records,account_ids,domain,domain_root,country,industry,employee_range,lifecycle_consolidated,a_ete_client,deal_en_cours,arr_eur,arr_actif,arr_ex_client,renewal_date,arr_source_account,owner,owner_source_account,created_date_min,last_activity_max,country_conflict,arr_conflict,owner_conflict,lifecycle_conflict,review_churned_vs_opportunity,owner_a_router,segment,play_segment,segment_evidence
ENT-00096,Altafinmedia,altafinmedia,ACC-012557,1,ACC-012557,altafinmedia.com,altafinmedia,NL,Retail,,churned,1,0,3000,,3000,,ACC-012557,m.delacroix,ACC-012557,2023-01-17,,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00097,Altafinmobility SA,altafinmobility,ACC-026834,1,ACC-026834,altafinmobility.fr,altafinmobility,NL,Real Estate,11-50,prospect,0,0,,,,,,t.becker,ACC-026834,2025-01-20,2026-01-22,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00098,AltafinPartners,altafinpartners,ACC-024553,1,ACC-024553,altafinpartners.co,altafinpartners,DE,Healthcare,11-50,opportunity,0,1,,,,,,p.lindqvist,ACC-024553,2022-07-31,2025-07-27,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00099,Altafinretail,altafinretail,ACC-014969,1,ACC-014969,altafinretail.com,altafinretail,FR,Energy,51-200,prospect,0,0,,,,,,,,2022-08-17,2024-03-22,0,0,0,0,0,1,PROSPECT_TIEDE,new_business,events
ENT-00100,AltafinSoft SAS,altafinsoft,ACC-020367,1,ACC-020367,altafinsoft.fr,altafinsoft,GB,Telecom,1001-5000,prospect,0,0,,,,,,p.lindqvist,ACC-020367,2020-12-24,2020-12-26,0,0,0,0,0,0,MORT,aucun,events
ENT-00101,AltafinSolutions,altafinsolutions,ACC-007343,1,ACC-007343,altafinsolutions.fr,altafinsolutions,FR,Real Estate,501-1000,churned,1,0,3000,,3000,,ACC-007343,s.okafor,ACC-007343,2020-06-17,2024-03-08,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00102,Altafinsystems,altafinsystems,ACC-016223,1,ACC-016223,altafinsystems.co,altafinsystems,NL,Real Estate,11-50,customer,1,0,8000,8000,,2027-03-28,ACC-016223,s.okafor,ACC-016223,2022-05-06,2023-04-16,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-00103,AltafinTech,altafintech,ACC-028850,2,ACC-021755|ACC-028850,altafintech.co,altafintech,NL,Agriculture,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-021755,2022-11-30,2025-06-13,0,0,0,1,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00104,AltafinWorks,altafinworks,ACC-012004,1,ACC-012004,altafinworks.com,altafinworks,FR,Media,501-1000,lost,0,0,,,,,,l.moreau,ACC-012004,2020-01-24,2022-05-19,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00105,AltaFlow SA,altaflow,ACC-028062,2,ACC-000849|ACC-028062,altaflow.fr,altaflow,FR,Automotive,11-50,lead,0,0,,,,,,t.becker,ACC-000849,2021-02-04,2026-05-21,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00106,AltaFood SARL,altafood,ACC-011246,2,ACC-011246|ACC-002597,altafood.com,altafood,FR,Consulting,201-500,lead,0,0,,,,,,s.okafor,ACC-011246,2019-01-13,2025-06-10,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00107,Altaforge,altaforge,ACC-015180,2,ACC-015180|ACC-009328,altaforge.io,altaforge,IT,Construction,201-500,customer,1,0,5000,5000,,2027-05-06,ACC-015180,j.vandenberg,ACC-015180,2018-06-25,2025-10-19,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-00108,AltagorConseil,altagorconseil,ACC-004600,2,ACC-004600|ACC-013464,altagorconseil.io,altagorconseil,IT,Media,201-500,lead,0,0,,,,,,,,2018-01-23,2025-08-11,1,0,0,1,0,1,PROSPECT_TIEDE,new_business,events
ENT-00109,Altagordata & Co,altagordata,ACC-021327,1,ACC-021327,altagordata.com,altagordata,BE,Retail,11-50,lead,0,0,,,,,,c.rinaldi,ACC-021327,2024-09-12,2025-04-19,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00110,AltagorDigital SAS,altagordigital,ACC-016815,2,ACC-016815|ACC-024259,altagordigital.com,altagordigital,BE,Software,51-200,lost,0,0,,,,,,a.morel,ACC-016815,2018-09-10,2024-09-06,1,0,0,0,0,0,MORT,aucun,events
ENT-00111,AltagorDynamics,altagordynamics,ACC-026918,1,ACC-026918,altagordynamics.eu,altagordynamics,GB,Energy,1001-5000,churned,1,0,8000,,8000,,ACC-026918,,,2019-08-05,2020-08-16,0,0,0,0,0,1,EX_CLIENT,win_back_froid,events
ENT-00112,AltagorEnergie Group,altagorenergie,ACC-006716,1,ACC-006716,altagorenergie.co,altagorenergie,FR,Logistics,201-500,lead,0,0,,,,,,,,2021-08-29,2023-11-24,0,0,0,0,0,1,MORT,aucun,events
ENT-00113,Altagorfinance,altagorfinance,ACC-022276,2,ACC-013277|ACC-022276,altagorfinance.com,altagorfinance,BE,Energy,51-200,customer,1,0,40000,40000,,2026-11-24,ACC-022276,a.morel,ACC-022276,2019-06-30,2026-03-03,1,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-00114,Altagorflow France,altagorflow,ACC-018530,1,ACC-018530,altagorflow.com,altagorflow,DE,Logistics,51-200,opportunity,0,1,,,,,,p.lindqvist,ACC-018530,2026-03-12,,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00115,Altagorfood,altagorfood,ACC-022569,1,ACC-022569,altagorfood.fr,altagorfood,BE,Software,51-200,lead,0,0,,,,,,p.lindqvist,ACC-022569,2026-06-19,2026-07-14,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00116,AltagorForge,altagorforge,ACC-027124,2,ACC-027124|ACC-015037,altagorforge.com,altagorforge,DE,Retail,1-10,customer,1,0,25000,25000,,2027-01-15,ACC-027124,p.lindqvist,ACC-027124,2018-05-01,2026-04-05,0,1,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-00117,Altagorgroup SAS,altagorgroup,ACC-023278,1,ACC-023278,altagorgroup.eu,altagorgroup,FR,Media,51-200,opportunity,0,1,,,,,,t.becker,ACC-023278,2022-03-07,2024-08-19,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00118,AltagorHub SARL,altagorhub,ACC-012543,2,ACC-008443|ACC-012543,altagorhub.fr,altagorhub,IT,Energy,1001-5000,prospect,0,0,,,,,,p.lindqvist,ACC-012543,2020-09-03,2022-08-26,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00119,AltagorImmo,altagorimmo,ACC-006341,1,ACC-006341,altagorimmo.co,altagorimmo,BE,Construction,51-200,lead,0,0,,,,,,j.vandenberg,ACC-006341,2021-05-24,2024-01-27,0,0,0,0,0,0,MORT,aucun,events
ENT-00120,Altagorindustries SAS,altagorindustries,ACC-025242,1,ACC-025242,altagorindustries.io,altagorindustries,FR,Real Estate,1-10,churned,1,0,12000,,12000,,ACC-025242,t.becker,ACC-025242,2024-09-22,2024-12-26,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00121,AltagorLab,altagorlab,ACC-017060,1,ACC-017060,altagorlab.io,altagorlab,ES,Consulting,51-200,lost,0,0,,,,,,m.delacroix,ACC-017060,2025-08-21,2025-10-20,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00122,Altagorlabs,altagorlabs,ACC-026550,2,ACC-024015|ACC-026550,altagorlabs.co,altagorlabs,FR,Software,11-50,opportunity,0,1,,,,,,m.delacroix,ACC-026550,2021-10-31,2026-07-22,1,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00123,Altagorlogic,altagorlogic,ACC-010699,1,ACC-010699,altagorlogic.com,altagorlogic,DE,Energy,1-10,prospect,0,0,,,,,,j.vandenberg,ACC-010699,2022-10-25,2024-10-29,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00124,AltagorLogistics,altagorlogistics,ACC-008600,1,ACC-008600,altagorlogistics.fr,altagorlogistics,FR,Education,,churned,1,0,12000,,12000,,ACC-008600,m.delacroix,ACC-008600,2023-04-21,2023-09-13,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00125,AltagorMedia,altagormedia,ACC-026310,1,ACC-026310,altagormedia.io,altagormedia,FR,Healthcare,11-50,prospect,0,0,,,,,,l.moreau,ACC-026310,2025-08-24,2026-06-30,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00126,Altagormobility SAS,altagormobility,ACC-003979,2,ACC-013418|ACC-003979,altagormobility.fr,altagormobility,FR,Construction,51-200,prospect,0,0,,,,,,t.becker,ACC-003979,2019-05-16,2026-03-23,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00127,Altagorpartners SA,altagorpartners,ACC-012226,1,ACC-012226,altagorpartners.fr,altagorpartners,FR,Financial Services,501-1000,churned,1,0,3000,,3000,,ACC-012226,m.delacroix,ACC-012226,2024-08-01,2024-12-25,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00128,AltagorRetail,altagorretail,ACC-014964,1,ACC-014964,altagorretail.fr,altagorretail,ES,Telecom,11-50,prospect,0,0,,,,,,c.rinaldi,ACC-014964,2025-01-13,2025-04-18,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00129,AltagorServices SAS,altagorservices,ACC-025022,1,ACC-025022,altagorservices.fr,altagorservices,FR,Consulting,11-50,lead,0,0,,,,,,t.becker,ACC-025022,2021-02-08,2022-07-26,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00130,Altagorsoft,altagorsoft,ACC-000291,1,ACC-000291,,altagorsoft,FR,Education,201-500,customer,1,0,40000,40000,,2027-06-10,ACC-000291,s.okafor,ACC-000291,2024-08-24,2026-05-30,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-00131,AltagorSolutions Group,altagorsolutions,ACC-029392,2,ACC-029392|ACC-003178,altagorsolutions.fr,altagorsolutions,FR,Financial Services,201-500,lead,0,0,,,,,,m.delacroix,ACC-029392,2020-09-04,,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00132,AltagorSystems SARL,altagorsystems,ACC-003818,1,ACC-003818,altagorsystems.com,altagorsystems,FR,Financial Services,11-50,lost,0,0,,,,,,a.morel,ACC-003818,2019-09-20,2020-12-13,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-00133,AltagorTech Group,altagortech,ACC-020747,2,ACC-002394|ACC-020747,altagortech.io,altagortech,FR,Telecom,51-200,prospect,0,0,,,,,,m.delacroix,ACC-020747,2023-08-01,2026-06-11,1,0,1,1,0,0,DORMANT,aucun,declared_field
ENT-00134,Altagroup SARL,altagroup,ACC-000898,2,ACC-007363|ACC-000898,altagroup.eu,altagroup,FR,Software,5000+,opportunity,0,1,,,,,,t.becker,ACC-000898,2023-06-23,2024-11-02,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00135,Altahalconsulting,altahalconsulting,ACC-003650,1,ACC-003650,altahalconsulting.io,altahalconsulting,DE,Media,11-50,lead,0,0,,,,,,a.morel,ACC-003650,2024-03-04,2025-07-28,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00136,Altahaldata SAS,altahaldata,ACC-026619,1,ACC-026619,altahaldata.eu,altahaldata,FR,Media,,customer,1,0,18000,18000,,2026-11-26,ACC-026619,s.okafor,ACC-026619,2023-05-28,2024-01-06,0,0,0,0,0,0,CLIENT_ACTIF,retention,events
ENT-00137,Altahaldigital SARL,altahaldigital,ACC-011019,1,ACC-011019,altahaldigital.eu,altahaldigital,FR,Healthcare,51-200,lost,0,0,,,,,,m.delacroix,ACC-011019,2021-10-16,2023-05-06,0,0,0,0,0,0,MORT,aucun,events
ENT-00138,Altahaldynamics & Co,altahaldynamics,ACC-027377,1,ACC-027377,altahaldynamics.co,altahaldynamics,FR,Energy,11-50,opportunity,0,1,,,,,,,,2024-03-26,2025-06-27,0,0,0,0,0,1,MORT,aucun,events
ENT-00139,Altahalenergie SAS,altahalenergie,ACC-020258,1,ACC-020258,altahalenergie.fr,altahalenergie,BE,Agriculture,201-500,lost,0,0,,,,,,a.morel,ACC-020258,2020-01-18,,0,0,0,0,0,0,MORT,aucun,events
ENT-00140,Altahalfood Group,altahalfood,ACC-026620,1,ACC-026620,altahalfood.fr,altahalfood,NL,Real Estate,51-200,lost,0,0,,,,,,c.rinaldi,ACC-026620,2020-07-24,2022-03-26,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-00141,Altahalgroup SARL,altahalgroup,ACC-003388,2,ACC-012827|ACC-003388,altahalgroup.eu,altahalgroup,IT,Telecom,11-50,churned,1,0,5000,,5000,,ACC-003388,l.moreau,ACC-012827,2019-04-08,2022-09-06,1,0,0,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-00142,Altahalhub & Co,altahalhub,ACC-005172,2,ACC-011219|ACC-005172,altahalhub.co,altahalhub,NL,Consulting,201-500,prospect,0,0,,,,,,m.delacroix,ACC-005172,2018-06-20,2026-06-20,1,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00143,AltahalImmo SARL,altahalimmo,ACC-024320,2,ACC-005558|ACC-024320,altahalimmo.com,altahalimmo,ES,Healthcare,11-50,lead,0,0,,,,,,p.lindqvist,ACC-024320,2024-07-30,2025-09-02,1,0,1,0,0,0,DORMANT,aucun,declared_field
ENT-00144,Altahalindustries SA,altahalindustries,ACC-027515,2,ACC-005447|ACC-027515,altahalindustries.fr,altahalindustries,BE,Manufacturing,51-200,customer,1,1,18000,18000,,2026-06-23,ACC-027515,p.lindqvist,ACC-027515,2023-06-09,2026-06-16,0,0,1,1,0,0,CLIENT_RENEWAL_ECHUE,risque,events
ENT-00145,AltahalLabs,altahallabs,ACC-027865,2,ACC-027865|ACC-000527,altahallabs.fr,altahallabs,DE,Telecom,11-50,lead,0,0,,,,,,t.becker,ACC-000527,2026-02-25,2026-06-20,1,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00146,AltahalLogic SARL,altahallogic,ACC-021495,1,ACC-021495,altahallogic.com,altahallogic,FR,Hospitality,1001-5000,prospect,0,0,,,,,,t.becker,ACC-021495,2025-09-17,2026-03-31,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00147,AltahalLogistics & Co,altahallogistics,ACC-016335,2,ACC-016335|ACC-011819,altahallogistics.eu,altahallogistics,BE,Manufacturing,11-50,lead,0,0,,,,,,s.okafor,ACC-016335,2025-08-07,2026-05-07,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00148,AltahalMedia France,altahalmedia,ACC-001161,1,ACC-001161,altahalmedia.com,altahalmedia,FR,Agriculture,51-200,churned,1,0,12000,,12000,,ACC-001161,,,2018-07-11,2022-11-13,0,0,0,0,0,1,EX_CLIENT,win_back_froid,events
ENT-00149,Altahalmobility,altahalmobility,ACC-001192,1,ACC-001192,altahalmobility.co,altahalmobility,FR,Financial Services,51-200,prospect,0,0,,,,,,a.morel,ACC-001192,2018-06-24,2025-03-02,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00150,Altahalpartners SAS,altahalpartners,ACC-016947,1,ACC-016947,,altahalpartners,FR,Financial Services,51-200,prospect,0,0,,,,,,a.morel,ACC-016947,2020-05-05,2024-08-01,0,0,0,0,0,0,MORT,aucun,events
ENT-00151,AltahalPharma Group,altahalpharma,ACC-015432,1,ACC-015432,altahalpharma.co,altahalpharma,FR,Energy,5000+,lead,0,0,,,,,,p.lindqvist,ACC-015432,2020-06-17,2022-09-15,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00152,Altahalretail SARL,altahalretail,ACC-020114,1,ACC-020114,altahalretail.io,altahalretail,FR,Healthcare,5000+,prospect,0,0,,,,,,c.rinaldi,ACC-020114,2022-07-12,,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00153,AltahalServices SA,altahalservices,ACC-003317,1,ACC-003317,altahalservices.eu,altahalservices,NL,Agriculture,51-200,lead,0,0,,,,,,m.delacroix,ACC-003317,2020-04-15,2023-11-07,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00154,AltahalSoft,altahalsoft,ACC-024363,1,ACC-024363,altahalsoft.fr,altahalsoft,FR,Logistics,11-50,prospect,0,0,,,,,,,,2022-12-15,2025-05-29,0,0,0,0,0,1,MORT,aucun,events
ENT-00155,AltahalSolutions,altahalsolutions,ACC-017486,1,ACC-017486,altahalsolutions.eu,altahalsolutions,FR,Agriculture,11-50,lead,0,0,,,,,,a.morel,ACC-017486,2024-02-20,2026-04-25,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00156,Altahaltech,altahaltech,ACC-018843,1,ACC-018843,altahaltech.com,altahaltech,BE,Real Estate,,lead,0,0,,,,,,l.moreau,ACC-018843,2023-11-03,2024-03-27,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00157,Altahub,altahub,ACC-000122,2,ACC-000122|ACC-015809,altahub.fr,altahub,GB,Logistics,1-10,prospect,0,0,,,,,,,,2022-01-16,2026-06-06,1,0,0,1,0,1,DORMANT,aucun,declared_field
ENT-00158,Altaimmo,altaimmo,ACC-012297,1,ACC-012297,altaimmo.io,altaimmo,CH,Retail,5000+,churned,1,0,8000,,8000,,ACC-012297,t.becker,ACC-012297,2021-11-23,,0,0,0,0,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-00159,AltaIndustries,altaindustries,ACC-010742,2,ACC-010742|ACC-016381,altaindustries.com,altaindustries,FR,Construction,11-50,prospect,0,0,,,,,,j.vandenberg,ACC-010742,2022-01-04,2025-10-16,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00160,Altalab France,altalab,ACC-005122,2,ACC-000746|ACC-005122,altalab.com,altalab,FR,Construction,501-1000,opportunity,0,1,,,,,,j.vandenberg,ACC-005122,2022-09-25,2024-09-26,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00161,AltaLabs SAS,altalabs,ACC-007528,1,ACC-007528,altalabs.com,altalabs,FR,Healthcare,11-50,lead,0,0,,,,,,l.moreau,ACC-007528,2025-05-24,,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00162,AltalexConseil Group,altalexconseil,ACC-016890,1,ACC-016890,altalexconseil.eu,altalexconseil,FR,Agriculture,51-200,lost,0,0,,,,,,t.becker,ACC-016890,2021-08-30,2022-01-01,0,0,0,0,0,0,LOST_REACTIF,reactivation,events
ENT-00163,AltalexConsulting SA,altalexconsulting,ACC-007362,1,ACC-007362,altalexconsulting.fr,altalexconsulting,FR,Agriculture,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-007362,2018-09-28,2024-03-01,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00164,Altalexdata SARL,altalexdata,ACC-021859,2,ACC-029469|ACC-021859,altalexdata.com,altalexdata,NL,Real Estate,51-200,prospect,0,0,,,,,,p.lindqvist,ACC-021859,2019-12-30,2022-05-17,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00165,Altalexdynamics,altalexdynamics,ACC-029784,2,ACC-029784|ACC-023912,altalexdynamics.com,altalexdynamics,FR,Telecom,11-50,lead,0,0,,,,,,s.okafor,ACC-029784,2018-03-13,2021-11-24,0,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00166,Altalexenergie SA,altalexenergie,ACC-013961,2,ACC-013961|ACC-024449,altalexenergie.com,altalexenergie,ES,Software,51-200,churned,1,0,5000,,5000,,ACC-013961,j.vandenberg,ACC-024449,2022-10-27,2026-06-22,1,0,0,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-00167,AltalexFinance,altalexfinance,ACC-014185,1,ACC-014185,altalexfinance.co,altalexfinance,FR,Healthcare,11-50,lead,0,0,,,,,,p.lindqvist,ACC-014185,2020-11-27,2024-07-02,0,0,0,0,0,0,MORT,aucun,events
ENT-00168,Altalexfood,altalexfood,ACC-019164,2,ACC-019164|ACC-017764,altalexfood.io,altalexfood,FR,Media,11-50,lead,0,0,,,,,,m.delacroix,ACC-019164,2021-09-25,2026-02-22,1,0,1,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00169,Altalexforge & Co,altalexforge,ACC-009528,1,ACC-009528,altalexforge.com,altalexforge,FR,Logistics,11-50,lead,0,0,,,,,,a.morel,ACC-009528,2024-05-22,2026-07-02,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00170,Altalexgroup SAS,altalexgroup,ACC-006334,1,ACC-006334,altalexgroup.fr,altalexgroup,FR,Retail,51-200,lead,0,0,,,,,,a.morel,ACC-006334,2023-08-13,2026-03-21,0,0,0,0,0,0,DORMANT,aucun,declared_field
ENT-00171,Altalexhub & Co,altalexhub,ACC-007416,1,ACC-007416,altalexhub.co,altalexhub,FR,Energy,51-200,lead,0,0,,,,,,t.becker,ACC-007416,2018-04-07,,0,0,0,0,0,0,MORT,aucun,events
ENT-00172,Altalexindustries,altalexindustries,ACC-020282,1,ACC-020282,altalexindustries.fr,altalexindustries,NL,Agriculture,11-50,lead,0,0,,,,,,,,2018-02-09,2026-06-01,0,0,0,0,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00173,Altalexlab,altalexlab,ACC-027740,1,ACC-027740,altalexlab.co,altalexlab,FR,Software,51-200,churned,1,0,8000,,8000,,ACC-027740,j.vandenberg,ACC-027740,2020-06-18,2021-05-15,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00174,AltalexLabs,altalexlabs,ACC-029500,2,ACC-007352|ACC-029500,,altalexlabs,FR,Financial Services,11-50,prospect,0,0,,,,,,s.okafor,ACC-029500,2018-10-09,2018-11-08,0,0,0,1,0,0,MORT,aucun,events
ENT-00175,Altalexlogic,altalexlogic,ACC-020112,2,ACC-024630|ACC-020112,altalexlogic.co,altalexlogic,FR,Construction,51-200,churned,1,1,5000,,5000,,ACC-020112,a.morel,ACC-020112,2020-04-10,2025-02-18,0,0,1,1,1,0,EX_CLIENT,win_back_froid,events
ENT-00176,AltalexMedia France,altalexmedia,ACC-025596,1,ACC-025596,altalexmedia.fr,altalexmedia,ES,,201-500,lead,0,0,,,,,,s.okafor,ACC-025596,2021-12-04,2023-01-07,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00177,AltalexMobility SA,altalexmobility,ACC-028181,1,ACC-028181,altalexmobility.com,altalexmobility,FR,Education,201-500,lead,0,0,,,,,,m.delacroix,ACC-028181,2020-01-23,2021-04-09,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00178,AltalexPartners SAS,altalexpartners,ACC-012188,2,ACC-012188|ACC-008613,altalexpartners.io,altalexpartners,BE,Retail,11-50,customer,1,0,25000,25000,,2026-10-14,ACC-012188,s.okafor,ACC-008613,2021-02-05,2024-10-12,0,0,0,1,0,0,CLIENT_ACTIF,retention,events
ENT-00179,Altalexretail,altalexretail,ACC-006418,1,ACC-006418,altalexretail.fr,altalexretail,IT,Education,201-500,lost,0,0,,,,,,p.lindqvist,ACC-006418,2022-01-07,2024-06-09,0,0,0,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00180,Altalexservices & Co,altalexservices,ACC-024146,1,ACC-024146,altalexservices.eu,altalexservices,FR,Software,201-500,churned,1,0,3000,,3000,,ACC-024146,c.rinaldi,ACC-024146,2022-05-29,2022-08-07,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00181,AltalexSoft,altalexsoft,ACC-025249,1,ACC-025249,altalexsoft.io,altalexsoft,FR,Telecom,51-200,lead,0,0,,,,,,l.moreau,ACC-025249,2022-10-14,2025-02-19,0,0,0,0,0,0,MORT,aucun,events
ENT-00182,AltalexTech & Co,altalextech,ACC-017553,2,ACC-017553|ACC-027910,altalextech.fr,altalextech,BE,Energy,11-50,customer,1,0,5000,5000,,2027-06-27,ACC-017553,t.becker,ACC-017553,2018-08-02,2025-05-26,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-00183,AltalexWorks,altalexworks,ACC-015152,2,ACC-015152|ACC-009384,altalexworks.fr,altalexworks,NL,Real Estate,11-50,churned,1,0,12000,,12000,,ACC-015152,m.delacroix,ACC-015152,2019-02-11,2024-06-25,1,0,1,1,0,0,EX_CLIENT_REACTIF,win_back,events
ENT-00184,AltaLogic,altalogic,ACC-018077,2,ACC-021952|ACC-018077,altalogic.com,altalogic,FR,Financial Services,201-500,prospect,0,0,,,,,,j.vandenberg,ACC-018077,2021-01-28,2025-06-08,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00185,Altalogistics & Co,altalogistics,ACC-007431,2,ACC-007431|ACC-004173,altalogistics.com,altalogistics,FR,Telecom,11-50,customer,1,0,18000,18000,,2027-06-10,ACC-007431,l.moreau,ACC-007431,2025-10-23,2026-07-21,1,0,1,1,0,0,CLIENT_ACTIF,retention,events
ENT-00186,Altalumconseil & Co,altalumconseil,ACC-008253,1,ACC-008253,altalumconseil.fr,altalumconseil,FR,,11-50,lead,0,0,,,,,,a.morel,ACC-008253,2020-03-11,2024-12-14,0,0,0,0,0,0,MORT,aucun,events
ENT-00187,AltalumConsulting SAS,altalumconsulting,ACC-001044,1,ACC-001044,altalumconsulting.fr,altalumconsulting,FR,Media,51-200,opportunity,0,1,,,,,,t.becker,ACC-001044,2020-02-18,2020-08-04,0,0,0,0,0,0,PROSPECT_TIEDE,new_business,events
ENT-00188,Altalumdynamics SA,altalumdynamics,ACC-020886,1,ACC-020886,altalumdynamics.io,altalumdynamics,CH,Software,11-50,churned,1,0,12000,,12000,,ACC-020886,m.delacroix,ACC-020886,2024-11-11,2025-12-31,0,0,0,0,0,0,EX_CLIENT,win_back_froid,events
ENT-00189,AltalumFinance France,altalumfinance,ACC-011040,2,ACC-021041|ACC-011040,altalumfinance.fr,altalumfinance,FR,Telecom,11-50,opportunity,0,1,,,,,,j.vandenberg,ACC-011040,2023-04-05,2024-05-08,0,0,1,0,0,0,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00190,AltalumForge SAS,altalumforge,ACC-009931,2,ACC-020951|ACC-009931,altalumforge.com,altalumforge,FR,Education,11-50,opportunity,0,1,,,,,,j.vandenberg,ACC-009931,2021-09-13,2026-07-14,1,0,1,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00191,AltalumGroup France,altalumgroup,ACC-018796,1,ACC-018796,altalumgroup.fr,altalumgroup,ES,Real Estate,201-500,lost,0,0,,,,,,,,2026-02-15,2026-02-20,0,0,0,0,0,1,TOUCHE_EMAIL_SEULEMENT,nurture,events
ENT-00192,Altalumhub,altalumhub,ACC-007341,2,ACC-025800|ACC-007341,altalumhub.fr,altalumhub,FR,Telecom,201-500,lead,0,0,,,,,,c.rinaldi,ACC-025800,2018-05-05,2026-06-28,0,0,0,1,0,0,PROSPECT_TIEDE,new_business,events
ENT-00193,AltalumIndustries SARL,altalumindustries,ACC-012463,2,ACC-024443|ACC-012463,altalumindustries.io,altalumindustries,FR,Telecom,11-50,lead,0,0,,,,,,m.delacroix,ACC-012463,2018-05-07,2018-11-27,0,0,0,0,0,0,MORT,aucun,events
