contact_id,entity_id,entreprise,job_title,persona_tier,raison,adresse_a_existe,linkedin_vu,nb_events_net
CON-052594,ENT-10090,LuminexWorks SA,HR Manager,champion,adresse_perso,0,0,0
CON-040876,ENT-05560,FernolumHub Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-068774,ENT-18362,Vectosoldata,Responsable Recrutement,champion,adresse_perso,1,0,4
CON-001332,ENT-13408,PerriquiLogic France,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-071281,ENT-02560,CendradorIndustries Group,HRBP,champion,adresse_perso,0,0,0
CON-008677,ENT-11430,Neotasforge,People Ops Coordinator,utilisateur,sans_adresse,1,0,6
CON-065676,ENT-08025,IberimarHub SARL,HR Manager,champion,sans_adresse,1,0,1
CON-060483,ENT-03499,DelfilumLabs Group,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-003430,ENT-19771,Yelloflow France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-024342,ENT-13840,PrimorinLabs,People Ops Manager,champion,sans_adresse,0,0,0
CON-067524,ENT-18640,VertilumFlow SARL,Head of People,buyer,sans_adresse,0,0,0
CON-074074,ENT-12110,NovamarPharma,HR Intern,bruit,sans_adresse,0,0,0
CON-063765,ENT-03838,DoriogorLab,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-010720,ENT-14485,Rapihallogic SARL,,sans_titre,adresse_perso,0,0,0
CON-042270,ENT-01804,BriohalImmo SAS,COO,buyer,sans_adresse,0,0,0
CON-054680,ENT-04135,DorioviaDynamics Group,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-073529,ENT-03934,Doriolumtech,,sans_titre,sans_adresse,1,0,3
CON-070039,ENT-17702,UlmifinFinance,VP Human Resources,buyer,adresse_perso,1,0,10
CON-027223,ENT-04756,Estevamarlogic Group,COO,buyer,sans_adresse,1,1,7
CON-066515,ENT-11732,NordipraDynamics,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-003728,ENT-05528,FernolexEnergie SA,,sans_titre,sans_adresse,0,0,0
CON-036665,ENT-10708,Mericalmedia SA,Office Manager,bruit,sans_adresse,1,0,3
CON-008314,ENT-02100,CauribelSolutions France,,sans_titre,sans_adresse,0,0,0
CON-072316,ENT-02811,Cendrarinmobility SAS,,sans_titre,adresse_perso,0,0,0
CON-004115,ENT-19315,Walliconsulting SAS,Office Manager,bruit,adresse_perso,0,0,0
CON-000774,ENT-07088,Haldefinworks Group,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-043431,ENT-13762,PrimonexForge,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-000750,ENT-19680,YellobelData France,HR Officer,utilisateur,sans_adresse,0,0,0
CON-065434,ENT-08804,JuntolumEnergie France,HR Manager,champion,sans_adresse,0,0,0
CON-044748,ENT-07418,Heliobelpartners SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-012406,ENT-08696,JuntodorSystems France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-054731,ENT-20419,ZephirinPartners,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-040622,ENT-05439,Fernodorpartners SARL,,sans_titre,sans_adresse,0,0,0
CON-020546,ENT-12707,OptiviaPartners France,HR Manager,champion,adresse_perso,0,0,0
CON-029367,ENT-10934,Meriprapartners Group,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-016016,ENT-11919,Novabelsystems,Talent Acquisition Manager,champion,sans_adresse,1,0,3
CON-043443,ENT-04339,EderilumLabs,Charge de recrutement,utilisateur,adresse_perso,1,0,5
CON-040959,ENT-00586,ArdenlexConseil Group,Office Manager,bruit,adresse_perso,0,0,0
CON-052353,ENT-05248,Fabriquilogic SA,Responsable Recrutement,champion,sans_adresse,1,0,9
CON-072279,ENT-09572,Lorrihalpharma SARL,HR Intern,bruit,sans_adresse,1,0,4
CON-037717,ENT-20272,ZephilexRetail France,,sans_titre,sans_adresse,0,0,0
CON-030746,ENT-14899,RoccahalPartners Group,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-055214,ENT-10329,MavidorSolutions SARL,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-002635,ENT-10160,LumiSoft Group,HR Intern,bruit,adresse_perso,1,0,2
CON-039610,ENT-01151,AxioServices,Recruiter,utilisateur,sans_adresse,0,0,0
CON-073763,ENT-16451,SylvaDigital France,HRBP,champion,adresse_perso,0,0,0
CON-036825,ENT-05208,FabrinexTech & Co,Office Manager,bruit,sans_adresse,1,0,3
CON-001293,ENT-15350,Serenilumdata,HR Manager,champion,sans_adresse,1,0,7
CON-018389,ENT-10183,LumisolWorks France,VP Human Resources,buyer,sans_adresse,1,0,2
CON-052211,ENT-14972,Roccamarmobility,Recruiter,utilisateur,sans_adresse,0,0,0
CON-041151,ENT-10034,Lumilumfinance SAS,HR Manager,champion,sans_adresse,0,0,0
CON-063310,ENT-18382,Vectosolutions SAS,Executive Assistant,bruit,sans_adresse,0,0,0
CON-035587,ENT-18317,VectoquiConsulting,Head of Talent Acquisition,buyer,adresse_perso,1,0,4
CON-040181,ENT-03452,DelfihalSystems,Talent Acquisition Manager,champion,adresse_perso,1,0,6
CON-030016,ENT-05597,FernonexData,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-002732,ENT-19932,Yelloprafinance,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-022839,ENT-08455,Ivoronexlogistics,Office Manager,bruit,adresse_perso,1,0,4
CON-009356,ENT-19302,WallicalIndustries,,sans_titre,sans_adresse,0,0,0
CON-066347,ENT-00307,Altarinconseil,Recruiter,utilisateur,adresse_perso,0,0,0
CON-023538,ENT-16303,Stellarinpharma,Compensation & Benefits Manager,champion,sans_adresse,1,0,1
CON-071992,ENT-09909,LumidorGroup,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-070081,ENT-16637,Sylvanextech,HR Manager,champion,adresse_perso,0,0,0
CON-065982,ENT-11983,Novafinindustries,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-016851,ENT-08787,JuntolexLabs SAS,Chief People Officer,buyer,sans_adresse,1,0,8
CON-076476,ENT-06555,Gallivenmobility,Head of People,buyer,sans_adresse,0,0,0
CON-019076,ENT-06239,GallidorMedia,HR Intern,bruit,sans_adresse,0,0,0
CON-062674,ENT-18816,VertitasLogic,HR Assistant,utilisateur,adresse_perso,1,0,2
CON-067205,ENT-09345,KelvisolForge,HR Director,buyer,adresse_perso,1,0,4
CON-016080,ENT-12821,Ovaliflow SARL,HR Intern,bruit,sans_adresse,0,0,0
CON-042296,ENT-18813,Vertitasimmo,Compensation & Benefits Manager,champion,adresse_perso,1,0,5
CON-044119,ENT-14286,QuantiSolutions,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-034501,ENT-10279,MavicalConseil SA,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-064691,ENT-08092,Iberiquidata SA,HR Director,buyer,sans_adresse,0,0,0
CON-005139,ENT-11638,Nordilexconsulting SARL,Chargee de recrutement,utilisateur,sans_adresse,1,0,2
CON-043233,ENT-17257,TerradorConseil SA,,sans_titre,adresse_perso,1,0,6
CON-073570,ENT-01180,AxiotasFinance,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-035274,ENT-00588,ArdenlexData SAS,HRBP,champion,sans_adresse,0,0,0
CON-007308,ENT-11632,NordihalSolutions,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,2
CON-012648,ENT-15732,Solilexlabs,Head of People,buyer,adresse_perso,1,0,2
CON-036285,ENT-04466,EderirinSolutions SA,Executive Assistant,bruit,adresse_perso,1,0,3
CON-016710,ENT-09247,KelvinexConseil,Recruiter,utilisateur,sans_adresse,1,0,4
CON-064218,ENT-03626,Delfiservices SARL,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-016220,ENT-14018,Quantidorpartners SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-034210,ENT-07066,Haldefinconseil France,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-011121,ENT-00867,Axiocalconsulting France,Office Manager,bruit,sans_adresse,1,0,4
CON-036306,ENT-14277,QuantisolMedia Group,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-057788,ENT-11435,Neotaslab SARL,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-058298,ENT-05455,Fernofinflow,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-020807,ENT-18034,UlmiviaWorks,HR Director,buyer,sans_adresse,0,0,0
CON-018675,ENT-15071,RoccarinSolutions France,HR Business Partner,champion,sans_adresse,0,0,0
CON-077179,ENT-10942,Meriquiconseil & Co,VP People,buyer,adresse_perso,1,0,16
CON-011949,ENT-01683,Briobelsoft SAS,Executive Assistant,bruit,sans_adresse,0,0,0
CON-055476,ENT-17533,Terrasolfood,Compensation & Benefits Manager,champion,adresse_perso,1,0,7
CON-041027,ENT-18659,Vertimardata SARL,HR Officer,utilisateur,sans_adresse,0,0,0
CON-036710,ENT-16843,Taloconsulting Group,Directrice RH,buyer,sans_adresse,0,0,0
CON-075914,ENT-05005,Fabriconseil,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-024876,ENT-11360,Neoquiimmo Group,VP People,buyer,adresse_perso,0,0,0
CON-028742,ENT-13380,PerripraEnergie & Co,Recruiter,utilisateur,sans_adresse,1,0,4
CON-002095,ENT-16815,TalobelSystems,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-044458,ENT-16242,StellapraForge Group,COO,buyer,adresse_perso,0,0,0
CON-019027,ENT-04120,Doriovenlogic & Co,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-042977,ENT-20061,YellovenIndustries & Co,Office Manager,bruit,adresse_perso,0,0,0
CON-074255,ENT-11841,Norditasservices France,Head of People,buyer,adresse_perso,1,0,6
CON-055060,ENT-03327,Delfibelsoft SA,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-047076,ENT-18423,VectovenLogistics,HR Officer,utilisateur,adresse_perso,0,0,0
CON-018400,ENT-20351,ZephinexTech SAS,HR Business Partner,champion,sans_adresse,0,0,0
CON-071450,ENT-12313,OptibelHub,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-076359,ENT-04473,EderisolEnergie SAS,HRBP,champion,adresse_perso,1,0,7
CON-024641,ENT-12275,NovavenSolutions SA,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-044691,ENT-04001,DoriopraLogistics,,sans_titre,sans_adresse,1,0,6
CON-008371,ENT-09384,Kelvivenflow,Compensation & Benefits Manager,champion,sans_adresse,1,0,6
CON-003083,ENT-16707,SylvaServices,Responsable Recrutement,champion,sans_adresse,1,0,3
CON-052054,ENT-09672,LorrinexImmo SAS,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-038112,ENT-05361,FabriviaFinance SA,HR Intern,bruit,sans_adresse,0,0,0
CON-050119,ENT-08938,Juntoservices SARL,HRBP,champion,sans_adresse,1,0,3
CON-003183,ENT-00454,Ardenbelsoft SARL,Recruiter,utilisateur,adresse_perso,0,0,0
CON-061002,ENT-00744,Ardenrinsoft SA,People Ops Coordinator,utilisateur,sans_adresse,1,0,4
CON-064494,ENT-17930,Ulmirinlogic,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-048557,ENT-14037,QuantifinForge,Charge de recrutement,utilisateur,adresse_perso,1,0,2
CON-068298,ENT-18424,Vectovenmedia SARL,,sans_titre,sans_adresse,0,0,0
CON-037334,ENT-18743,Vertiquipharma,Recruiter,utilisateur,adresse_perso,0,0,0
CON-058781,ENT-15109,RoccatasData,Office Manager,bruit,sans_adresse,1,1,4
CON-049426,ENT-12797,OvalifinConseil,Head of Talent Acquisition,buyer,adresse_perso,1,0,6
CON-031402,ENT-04628,EstevaEnergie & Co,Head of HR Operations,buyer,sans_adresse,1,0,3
CON-042757,ENT-16888,Talofinpartners & Co,People Ops Manager,champion,sans_adresse,1,0,3
CON-075200,ENT-05209,Fabrinexworks SA,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-077167,ENT-13743,PrimomarLogistics,Head of People,buyer,sans_adresse,1,0,9
CON-022417,ENT-16605,Sylvamarmobility & Co,,sans_titre,sans_adresse,0,0,0
CON-023354,ENT-00336,Altasolconsulting,HR Assistant,utilisateur,adresse_perso,1,0,1
CON-059507,ENT-11878,Nordiviaforge,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-070303,ENT-11874,NordiviaDynamics France,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-013878,ENT-17484,TerraquiConsulting France,Office Manager,bruit,adresse_perso,0,0,0
CON-038704,ENT-03476,Delfilexmobility,Responsable Recrutement,champion,adresse_perso,1,0,3
CON-060649,ENT-04834,Estevaquisoft,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-065900,ENT-12644,OptisolSystems,Compensation & Benefits Manager,champion,adresse_perso,1,0,3
CON-017503,ENT-03610,DelfirinImmo SARL,HRBP,champion,adresse_perso,0,0,0
CON-065143,ENT-07508,Heliogorconsulting,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-051746,ENT-06712,GrimohalConsulting,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-019501,ENT-04347,EderilumSolutions SAS,People Ops Coordinator,utilisateur,adresse_perso,1,0,2
CON-022032,ENT-02686,CendralumFood,HRBP,champion,sans_adresse,1,0,2
CON-038768,ENT-03420,DelfigorLogic,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-042046,ENT-20115,ZephibelPharma SARL,Head of People,buyer,sans_adresse,0,0,0
CON-053415,ENT-13801,Primoprasoft,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-033660,ENT-08216,Iberiviamedia & Co,HR Officer,utilisateur,adresse_perso,1,0,2
CON-056224,ENT-02631,CendrahalFinance Group,HR Manager,champion,sans_adresse,0,0,0
CON-003594,ENT-14184,QuantinexLab SAS,Chief People Officer,buyer,adresse_perso,1,0,6
CON-021401,ENT-13375,PerriPharma SA,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-064870,ENT-01341,BelfofinServices,HR Business Partner,champion,sans_adresse,0,0,0
CON-057890,ENT-16873,Talofinconsulting,HR Intern,bruit,sans_adresse,0,0,0
CON-058340,ENT-13354,Perrinexdata Group,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-013380,ENT-02222,CaurihalMobility SAS,HR Business Partner,champion,sans_adresse,0,0,0
CON-026998,ENT-18725,VertipraServices & Co,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-022920,ENT-15827,Solipralabs & Co,HR Director,buyer,adresse_perso,1,0,1
CON-034207,ENT-16671,SylvaquiGroup & Co,Directrice RH,buyer,sans_adresse,0,0,0
CON-060709,ENT-17414,Terramarfinance,People Ops Manager,champion,adresse_perso,0,0,0
CON-020826,ENT-02165,CaurifinGroup SA,Recruiter,utilisateur,sans_adresse,0,0,0
CON-001658,ENT-02869,CendraTech,Executive Assistant,bruit,adresse_perso,1,0,4
CON-017052,ENT-03877,Dorioimmo,HRBP,champion,adresse_perso,1,0,2
CON-049985,ENT-07444,Heliocalsoft & Co,HR Manager,champion,sans_adresse,0,0,0
CON-037670,ENT-02040,Briotassolutions & Co,HR Business Partner,champion,adresse_perso,0,0,0
CON-004572,ENT-11004,MerisolLogistics,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-035092,ENT-07477,Heliodorworks Group,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-010744,ENT-14403,Rapidigital SAS,Compensation & Benefits Manager,champion,adresse_perso,1,0,2
CON-072186,ENT-12123,NovanexFood SAS,HR Intern,bruit,adresse_perso,0,0,0
CON-022118,ENT-12973,Ovalipharma SA,Directeur RH,buyer,sans_adresse,0,0,0
CON-007051,ENT-08010,Iberilumpharma,HR Business Partner,champion,adresse_perso,0,0,0
CON-061246,ENT-18219,VectoLogic Group,HR Assistant,utilisateur,sans_adresse,1,0,1
CON-064585,ENT-14617,RapipraTech SA,,sans_titre,adresse_perso,1,0,3
CON-040177,ENT-02058,BriovenMedia France,HR Manager,champion,sans_adresse,0,0,0
CON-032458,ENT-12939,OvalimarMobility Group,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-069678,ENT-01288,Belfocalretail,HR Intern,bruit,adresse_perso,1,0,3
CON-024668,ENT-13749,Primomarsystems,People Ops Manager,champion,adresse_perso,1,0,3
CON-065492,ENT-07071,Haldefinfinance,HRBP,champion,adresse_perso,0,0,0
CON-033808,ENT-09470,Lorricalpharma,Directrice RH,buyer,sans_adresse,0,0,0
CON-046255,ENT-07409,HELIOBELGROUP,HRBP,champion,sans_adresse,0,0,0
CON-020957,ENT-02600,Cendrafood & Co,Executive Assistant,bruit,sans_adresse,0,0,0
CON-006084,ENT-17089,Taloquiretail,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-037373,ENT-07304,Halderinsystems & Co,COO,buyer,adresse_perso,0,0,0
CON-006657,ENT-19216,Vespitasflow SARL,HR Business Partner,champion,adresse_perso,0,0,0
CON-005878,ENT-10607,Mavitasforge SARL,HRBP,champion,adresse_perso,1,0,7
CON-012150,ENT-08513,Ivororindata France,,sans_titre,adresse_perso,0,0,0
CON-072943,ENT-11764,Nordiquilogic,VP Human Resources,buyer,sans_adresse,0,0,0
CON-025308,ENT-13636,PrimofinSoft & Co,Chargee de recrutement,utilisateur,sans_adresse,1,0,3
CON-032951,ENT-07100,Haldegorimmo Group,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-072596,ENT-15500,SerenisolForge,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-022293,ENT-05326,FabritasSolutions,HRBP,champion,sans_adresse,1,0,3
CON-071145,ENT-11123,Neocalsoft SARL,Talent Acquisition Manager,champion,sans_adresse,1,0,1
CON-046152,ENT-04302,EderiImmo,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-065389,ENT-15411,SereninexServices,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-059975,ENT-09051,KelvibelRetail France,HR Business Partner,champion,sans_adresse,0,0,0
CON-045117,ENT-07987,IberilexRetail SARL,HR Manager,champion,adresse_perso,0,0,0
CON-062987,ENT-18153,VectogorForge France,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-069814,ENT-16750,SylvatasSystems,Executive Assistant,bruit,adresse_perso,1,0,6
CON-037632,ENT-19026,VespilexHub,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-016738,ENT-04126,Doriovenretail,Executive Assistant,bruit,adresse_perso,0,0,0
CON-023328,ENT-18903,Vespicalfood & Co,Recruiter,utilisateur,sans_adresse,0,0,0
CON-076463,ENT-13632,Primofinmobility,HR Manager,champion,sans_adresse,0,0,0
CON-050074,ENT-16034,STELLADORFORGE,VP People,buyer,sans_adresse,0,0,0
CON-058311,ENT-11472,NeoviaData,Head of HR Operations,buyer,adresse_perso,1,0,2
CON-006247,ENT-03836,DoriogorImmo Group,,sans_titre,adresse_perso,1,0,2
CON-023675,ENT-13939,PrimoviaLabs,Head of Talent Acquisition,buyer,sans_adresse,1,0,7
CON-065307,ENT-08787,JuntolexLabs SAS,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-027995,ENT-12979,OvalipraFinance France,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-002744,ENT-05573,Fernomarconseil France,Chief People Officer,buyer,sans_adresse,1,0,2
CON-066940,ENT-09669,Lorrinexforge & Co,Executive Assistant,bruit,adresse_perso,0,0,0
CON-065652,ENT-16861,Talodorpartners,VP People,buyer,sans_adresse,1,0,1
CON-007130,ENT-16919,Talogroup SARL,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-073035,ENT-13134,Ovaliviatech,,sans_titre,adresse_perso,0,0,0
CON-001759,ENT-08984,JuntotasSoft SAS,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-009933,ENT-04018,Dorioquihub,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-032531,ENT-03634,Delfisolfinance SAS,COO,buyer,sans_adresse,0,0,0
CON-036109,ENT-05396,Fernobelsolutions & Co,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-012086,ENT-10049,LumimarConsulting,Charge de recrutement,utilisateur,sans_adresse,1,0,7
CON-043445,ENT-04339,EderilumLabs,Directrice RH,buyer,sans_adresse,0,0,0
CON-058573,ENT-03714,DelfiviaMobility SA,Office Manager,bruit,sans_adresse,0,0,0
CON-061318,ENT-10354,MaviFood,Office Manager,bruit,sans_adresse,0,0,0
CON-012391,ENT-11124,NeocalSystems & Co,HR Officer,utilisateur,adresse_perso,0,0,0
CON-064826,ENT-14914,RoccalexConsulting SA,HR Intern,bruit,sans_adresse,0,0,0
CON-068782,ENT-09317,KelvirinFinance Group,VP People,buyer,sans_adresse,0,0,0
CON-015697,ENT-06851,Grimoprasystems,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-015863,ENT-15072,Roccarinsystems,Talent Acquisition Manager,champion,sans_adresse,1,0,2
CON-058023,ENT-18443,Vectoviagroup SA,Recruiter,utilisateur,adresse_perso,1,0,3
CON-050003,ENT-08807,JuntolumHub France,People Ops Manager,champion,adresse_perso,0,0,0
CON-004325,ENT-18594,Vertihalmedia & Co,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-001260,ENT-18080,Vectocalsoft,HR Officer,utilisateur,adresse_perso,0,0,0
CON-063175,ENT-13333,PerrimarForge,Chargee de recrutement,utilisateur,adresse_perso,1,0,4
CON-063627,ENT-19783,YellogorGroup,Charge de recrutement,utilisateur,adresse_perso,1,0,3
CON-014023,ENT-14382,Rapicalfinance & Co,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-070557,ENT-03026,Cortigorlabs Group,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,4
CON-050059,ENT-13029,Ovalirinimmo Group,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-024416,ENT-18003,Ulmivenmedia SAS,HR Officer,utilisateur,adresse_perso,0,0,0
CON-008034,ENT-10936,MeripraRetail France,,sans_titre,adresse_perso,0,0,0
CON-049774,ENT-00473,Ardencalpartners Group,Chief People Officer,buyer,sans_adresse,1,0,6
CON-019254,ENT-14905,RoccahalSystems,Charge de recrutement,utilisateur,sans_adresse,1,0,5
CON-039692,ENT-15948,SolivenSolutions & Co,HR Officer,utilisateur,adresse_perso,0,0,0
CON-074229,ENT-09325,Kelvirinlogic France,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-060993,ENT-03865,DoriohalLabs SAS,Executive Assistant,bruit,sans_adresse,0,0,0
CON-065759,ENT-04387,EderinexMedia SA,,sans_titre,sans_adresse,0,0,0
CON-055803,ENT-10029,Lumilogistics France,HR Officer,utilisateur,sans_adresse,0,0,0
CON-058320,ENT-15320,SereniHub & Co,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-017573,ENT-04894,EstevatasFinance,HR Assistant,utilisateur,adresse_perso,1,0,3
CON-005596,ENT-12831,Ovaligorforge,People Ops Coordinator,utilisateur,sans_adresse,1,0,1
